"EID","TYPECODE","DJDATE","IFHOME"
"p78049","4461194","2014-08","1"
"p78049","3980731","2014-01","1"
"p78049","5497034","2015-07","1"
"p78049","5567802","2015-07","1"
"p78049","5462065","2015-06","1"
"p78049","5440587","2015-06","1"
"p78049","3175334","2013-12","1"
"p78049","5567634","2015-07","1"
"p78049","5476335","2015-06","1"
"p78049","4840933","2014-12","1"
"p78049","3049696","2013-10","1"
"p78081","5786267","2015-08","1"
"p78083","3236464","2013-12","1"
"p78228","5595653","2015-07","1"
"p78228","5707760","2015-08","1"
"p78228","5707766","2015-08","1"
"p78228","5595409","2015-07","1"
"p78232","4093356","2014-04","0"
"p78232","4878541","2014-12","1"
"p78232","4912868","2015-01","1"
"p78232","4145552","2014-05","1"
"p78232","4995823","2015-02","0"
"p78232","3187408","2013-12","0"
"p78232","3049519","2013-10","1"
"p78232","5704017","2015-08","1"
"p78276","4410706","2014-08","1"
"p78276","4083651","2014-04","1"
"p78276","4827195","2014-12","1"
"p78276","5037622","2015-03","1"
"p78276","4095140","2014-04","1"
"p78276","3965881","2014-01","1"
"p78276","4069541","2014-03","1"
"p78276","4711471","2014-11","0"
"p78276","4125100","2014-04","1"
"p78276","5225831","2015-04","1"
"p78276","5637595","2015-07","1"
"p78276","4222996","2014-06","1"
"p78276","4042930","2014-03","1"
"p78276","4641660","2014-10","1"
"p78276","4801467","2014-12","1"
"p78276","3053323","2013-10","1"
"p78276","5636614","2015-07","1"
"p78276","5736350","2015-08","1"
"p78276","3241251","2013-12","1"
"p78276","3087355","2013-10","1"
"p78276","3215688","2013-12","1"
"p78276","4828624","2014-12","1"
"p78276","4801398","2014-12","1"
"p78276","2999756","2013-09","1"
"p78276","3081889","2013-10","1"
"p78276","2983188","2013-09","1"
"p78276","5226018","2015-04","1"
"p78276","5292334","2015-05","1"
"p78276","3091991","2013-10","1"
"p78276","3012188","2013-09","1"
"p78276","3024499","2013-09","1"
"p78276","5403606","2015-06","1"
"p78276","5408976","2015-06","1"
"p78320","5489044","2015-06","1"
"p78320","3144581","2013-11","1"
"p78320","5747337","2015-08","1"
"p78320","5492027","2015-07","1"
"p78388","5759472","2015-08","1"
"p78407","4132078","2014-04","1"
"p78443","4879770","2014-12","1"
"p78543","4404212","2014-07","1"
"p78543","5003564","2015-02","1"
"p78562","5584870","2015-07","1"
"p78562","5549960","2015-07","1"
"p78562","5584265","2015-07","1"
"p78562","5652221","2015-08","1"
"p78562","5549445","2015-07","1"
"p78582","5079858","2015-03","1"
"p78611","5602355","2015-07","1"
"p78650","3999694","2014-01","1"
"p78650","3233911","2013-12","1"
"p78677","4663243","2014-10","1"
"p78700","3972055","2014-01","1"
"p78700","4901741","2015-01","1"
"p78700","4377634","2014-07","1"
"p78700","4344495","2014-07","1"
"p78700","4420258","2014-08","1"
"p78700","4506794","2014-09","1"
"p78700","4420245","2014-08","1"
"p78700","4339297","2014-07","1"
"p78700","5673459","2015-08","1"
"p78700","4453585","2014-08","1"
"p78700","4159060","2014-05","1"
"p78700","4125681","2014-04","1"
"p78700","4444220","2014-08","1"
"p78700","4381891","2014-07","1"
"p78700","4458638","2014-08","1"
"p78700","4143075","2014-05","1"
"p78700","4377639","2014-07","1"
"p78700","4344487","2014-07","1"
"p78700","4305489","2014-07","1"
"p78700","4509031","2014-09","1"
"p78700","5603850","2015-07","1"
"p78700","5483484","2015-06","1"
"p78700","5479771","2015-06","1"
"p78700","5014753","2015-02","1"
"p78700","4774469","2014-11","1"
"p78700","3222157","2013-12","1"
"p78700","5474475","2015-06","1"
"p78700","3059095","2013-10","1"
"p78700","4905375","2015-01","1"
"p78700","5771321","2015-08","1"
"p78700","5671737","2015-08","1"
"p78700","3050293","2013-10","1"
"p78700","3021356","2013-09","1"
"p78700","3047576","2013-10","1"
"p78700","5355221","2015-05","1"
"p78700","5758931","2015-08","1"
"p78700","5737792","2015-08","1"
"p78700","3156073","2013-11","1"
"p78700","5151427","2015-04","1"
"p78700","4900017","2015-01","1"
"p78700","3222690","2013-12","1"
"p78719","4414275","2014-08","1"
"p78719","4775712","2014-11","1"
"p78719","4888031","2014-12","1"
"p78719","4775624","2014-11","1"
"p78719","4926630","2015-01","1"
"p78719","4887569","2014-12","1"
"p78719","4894544","2014-12","1"
"p78719","4774383","2014-11","1"
"p78719","4774829","2014-11","1"
"p78742","5207993","2015-04","1"
"p78828","4691662","2014-11","1"
"p78837","3093102","2013-10","1"
"p78837","3024417","2013-09","1"
"p79063","4143499","2014-05","0"
"p79130","4960424","2015-01","1"
"p79130","4518828","2014-09","1"
"p79172","3990512","2014-01","1"
"p79182","5448718","2015-06","1"
"p79266","4267060","2014-06","1"
"p79266","4800397","2014-12","1"
"p79266","4413810","2014-08","1"
"p79266","4393013","2014-07","1"
"p79266","4234146","2014-06","1"
"p79266","4514506","2014-09","1"
"p79266","5148812","2015-03","1"
"p79266","4265206","2014-06","1"
"p79266","5148232","2015-03","1"
"p79266","4779194","2014-11","1"
"p79266","2995513","2013-09","1"
"p79266","5751069","2015-08","1"
"p79266","3060674","2013-10","1"
"p79266","5394687","2015-06","1"
"p79266","4800253","2014-12","1"
"p79286","5216745","2015-04","1"
"p79286","4401708","2014-07","1"
"p79286","5216595","2015-04","1"
"p79342","4144700","2014-05","0"
"p79342","4934598","2015-01","1"
"p79342","4022203","2014-02","0"
"p79342","5739133","2015-08","1"
"p79342","5269683","2015-05","0"
"p79342","4534231","2014-09","1"
"p79342","4005517","2014-01","1"
"p79342","4277074","2014-06","1"
"p79342","5114005","2015-03","0"
"p79342","4227992","2014-06","0"
"p79342","3971871","2014-01","1"
"p79342","4005076","2014-01","1"
"p79342","4008513","2014-01","1"
"p79342","4069695","2014-03","1"
"p79342","4536665","2014-09","0"
"p79342","4022202","2014-02","0"
"p79342","4308218","2014-07","1"
"p79342","5563185","2015-07","1"
"p79342","5548407","2015-07","1"
"p79342","4987291","2015-02","1"
"p79342","2989952","2013-09","1"
"p79395","4856841","2014-12","1"
"p79395","4856784","2014-12","1"
"p79731","4181984","2014-05","1"
"p79731","5653156","2015-08","0"
"p79731","5653305","2015-08","1"
"p79794","5359885","2015-06","1"
"p79794","4982530","2015-02","1"
"p79794","4941916","2015-01","1"
"p79794","5447810","2015-06","1"
"p79794","5540412","2015-07","1"
"p79794","5158018","2015-04","1"
"p79794","4941911","2015-01","1"
"p79794","5317655","2015-05","1"
"p79794","5235790","2015-04","1"
"p79794","5618921","2015-07","1"
"p79794","4903373","2015-01","1"
"p79794","5194200","2015-04","1"
"p79794","5619824","2015-07","1"
"p79794","5334790","2015-05","1"
"p79794","4634679","2014-10","1"
"p79794","4902825","2015-01","1"
"p79794","5078192","2015-03","1"
"p79794","5235339","2015-04","1"
"p79794","5540100","2015-07","1"
"p79794","5319606","2015-05","1"
"p79794","5333021","2015-05","1"
"p79794","5192270","2015-04","1"
"p79794","4982040","2015-02","1"
"p79794","5456401","2015-06","1"
"p79794","5670785","2015-08","1"
"p79794","5157345","2015-04","1"
"p79794","5775459","2015-08","1"
"p79794","5617610","2015-07","1"
"p79794","5359204","2015-06","1"
"p79794","4944601","2015-01","1"
"p79794","5333223","2015-05","1"
"p79794","5359041","2015-06","1"
"p79794","5158004","2015-04","1"
"p79794","4944600","2015-01","1"
"p79794","5618142","2015-07","1"
"p79794","5691444","2015-08","1"
"p79841","4701884","2014-11","1"
"p80110","3990091","2014-01","1"
"p80110","3979204","2014-01","1"
"p80118","4286435","2014-06","1"
"p80118","4871041","2014-12","0"
"p80118","4405123","2014-07","0"
"p80118","4434900","2014-08","0"
"p80260","5334780","2015-05","1"
"p80260","4465382","2014-08","1"
"p80260","4117981","2014-04","1"
"p80260","4849089","2014-12","1"
"p80260","4847678","2014-12","1"
"p80260","5563556","2015-07","1"
"p80260","5598047","2015-07","1"
"p80260","5333488","2015-05","1"
"p80260","2993516","2013-09","1"
"p80260","2984974","2013-09","1"
"p80260","5696299","2015-08","1"
"p80592","4801931","2014-12","1"
"p80767","4340613","2014-07","0"
"p80767","5061859","2015-03","0"
"p80767","3970153","2014-01","0"
"p80767","4814190","2014-12","0"
"p80767","5174018","2015-04","1"
"p80767","4829146","2014-12","0"
"p80767","5274465","2015-05","0"
"p80767","4530556","2014-09","0"
"p80767","4880700","2014-12","0"
"p80767","4499672","2014-08","0"
"p80767","5130758","2015-03","0"
"p80767","4637511","2014-10","0"
"p80767","5191815","2015-04","0"
"p80767","4921144","2015-01","0"
"p80767","4130683","2014-04","0"
"p80767","5098867","2015-03","0"
"p80767","4970384","2015-01","0"
"p80767","5128444","2015-03","0"
"p80767","4109623","2014-04","0"
"p80767","5404718","2015-06","0"
"p80767","4869035","2014-12","0"
"p80767","5190265","2015-04","0"
"p80767","4296162","2014-06","0"
"p80767","5499504","2015-07","0"
"p80767","5167398","2015-04","0"
"p80767","4905575","2015-01","0"
"p80767","5765913","2015-08","0"
"p80767","5194218","2015-04","0"
"p80767","4659097","2014-10","0"
"p80767","5050992","2015-03","0"
"p80767","5174197","2015-04","1"
"p80767","3222526","2013-12","0"
"p80767","3146144","2013-11","0"
"p80767","4850057","2014-12","0"
"p80767","3108069","2013-11","0"
"p80767","3068365","2013-10","0"
"p80767","3108966","2013-11","0"
"p80767","3129454","2013-11","0"
"p80767","5245847","2015-04","1"
"p80767","5011120","2015-02","1"
"p80767","3019054","2013-09","0"
"p80767","5027568","2015-02","0"
"p80767","3015175","2013-09","0"
"p80767","3129526","2013-11","0"
"p80767","3026590","2013-09","0"
"p80970","4387884","2014-07","1"
"p80984","3227043","2013-12","1"
"p80996","5745016","2015-08","1"
"p81015","5649517","2015-08","1"
"p81042","5746492","2015-08","1"
"p81042","4112248","2014-04","1"
"p81042","4258999","2014-06","1"
"p81042","4818987","2014-12","1"
"p81042","4610868","2014-10","1"
"p81042","4819520","2014-12","1"
"p81042","5377965","2015-06","1"
"p81042","5787272","2015-08","1"
"p81042","4874168","2014-12","1"
"p81042","3009192","2013-09","1"
"p81042","4914059","2015-01","1"
"p81055","3050440","2013-10","1"
"p81065","5729630","2015-08","1"
"p81072","4149835","2014-05","1"
"p81316","4456562","2014-08","0"
"p81354","3972974","2014-01","1"
"p81354","4891371","2014-12","1"
"p81354","5770954","2015-08","1"
"p81354","3186377","2013-12","1"
"p81354","3186373","2013-12","1"
"p81356","4315879","2014-07","1"
"p81356","5075873","2015-03","1"
"p81356","5701187","2015-08","1"
"p81356","5190839","2015-04","1"
"p81356","5701754","2015-08","1"
"p81415","5032126","2015-02","1"
"p81508","5410479","2015-06","1"
"p81933","5372179","2015-06","1"
"p82455","5693434","2015-08","1"
"p82688","4721361","2014-11","1"
"p82688","4792972","2014-12","1"
"p82688","5445252","2015-06","1"
"p82688","4536260","2014-09","1"
"p82688","4333313","2014-07","1"
"p82688","4643299","2014-10","1"
"p82688","4272571","2014-06","1"
"p82688","4185293","2014-05","1"
"p82688","4701625","2014-11","1"
"p82688","4699510","2014-11","1"
"p82688","5446144","2015-06","1"
"p82688","5223856","2015-04","1"
"p82688","4792883","2014-12","1"
"p82688","4785702","2014-11","1"
"p82688","5516668","2015-07","1"
"p82688","5506042","2015-07","1"
"p82688","4848002","2014-12","1"
"p82688","4774414","2014-11","1"
"p82746","4225393","2014-06","1"
"p82746","4290722","2014-06","1"
"p82746","4756332","2014-11","1"
"p82746","4732359","2014-11","1"
"p82746","4641091","2014-10","1"
"p82746","5537762","2015-07","1"
"p82746","4463599","2014-08","1"
"p82746","5296109","2015-05","1"
"p82746","4985209","2015-02","1"
"p82746","5060407","2015-03","1"
"p82746","5216876","2015-04","1"
"p82746","5537174","2015-07","1"
"p82746","5212244","2015-04","1"
"p82746","4984928","2015-02","1"
"p82746","5004853","2015-02","1"
"p82746","3230031","2013-12","1"
"p82746","4951225","2015-01","1"
"p82746","4942693","2015-01","1"
"p82746","5061219","2015-03","1"
"p82746","5656297","2015-08","1"
"p82746","4843883","2014-12","1"
"p82777","4897953","2015-01","1"
"p82777","4903606","2015-01","1"
"p82777","5670820","2015-08","1"
"p82926","5014958","2015-02","1"
"p82926","5402947","2015-06","1"
"p82945","4982216","2015-02","1"
"p82945","3969307","2014-01","1"
"p82945","4981787","2015-02","1"
"p83129","4499487","2014-08","1"
"p83129","5179736","2015-04","1"
"p83293","4928219","2015-01","1"
"p83293","4927008","2015-01","1"
"p83366","5440110","2015-06","1"
"p83366","5453753","2015-06","1"
"p83366","5573914","2015-07","1"
"p83396","4654290","2014-10","1"
"p83396","5669288","2015-08","0"
"p83396","3136168","2013-11","1"
"p83396","5423064","2015-06","1"
"p83554","5325256","2015-05","1"
"p83604","3235634","2013-12","1"
"p83707","5743091","2015-08","1"
"p83717","5038066","2015-03","1"
"p83717","5037746","2015-03","1"
"p83745","5638136","2015-07","1"
"p83891","4433810","2014-08","1"
"p84044","4821692","2014-12","1"
"p84044","4822155","2014-12","1"
"p84083","4246481","2014-06","1"
"p84083","5597624","2015-07","1"
"p84083","5603835","2015-07","1"
"p84191","4407005","2014-07","1"
"p84191","5274130","2015-05","1"
"p84191","3088341","2013-10","1"
"p84191","4128989","2014-04","1"
"p84191","4963076","2015-01","0"
"p84191","5178209","2015-04","1"
"p84191","4104897","2014-04","1"
"p84191","4148851","2014-05","1"
"p84191","4958074","2015-01","1"
"p84191","5787827","2015-08","1"
"p84191","3237433","2013-12","1"
"p84191","4958967","2015-01","1"
"p84191","3227249","2013-12","1"
"p84191","3166820","2013-11","1"
"p84191","3183528","2013-12","1"
"p84191","5282359","2015-05","1"
"p84191","5177066","2015-04","1"
"p84191","4838258","2014-12","1"
"p84191","3215277","2013-12","1"
"p84191","3062335","2013-10","1"
"p84213","5344744","2015-05","0"
"p84272","4476749","2014-08","0"
"p84272","5428622","2015-06","1"
"p84335","5463231","2015-06","1"
"p84345","5412759","2015-06","1"
"p84345","5538603","2015-07","1"
"p84345","5412727","2015-06","1"
"p84412","5757269","2015-08","1"
"p84455","5734851","2015-08","1"
"p84455","4818518","2014-12","1"
"p84455","4812798","2014-12","1"
"p84455","4812738","2014-12","1"
"p84455","4816604","2014-12","1"
"p84516","4524051","2014-09","1"
"p84802","5004861","2015-02","1"
"p84802","5004580","2015-02","1"
"p84881","5208607","2015-04","1"
"p84922","5019953","2015-02","1"
"p84922","5435999","2015-06","1"
"p84922","5019899","2015-02","1"
"p84922","5372512","2015-06","1"
"p84922","5770675","2015-08","1"
"p84922","5019950","2015-02","1"
"p84922","5435891","2015-06","1"
"p84929","5435999","2015-06","1"
"p84929","5435891","2015-06","1"
"p84929","5698742","2015-08","1"
"p85008","5608989","2015-07","1"
"p85008","5123963","2015-03","1"
"p85008","5097485","2015-03","1"
"p85019","5216672","2015-04","1"
"p85019","5777037","2015-08","1"
"p85019","5216820","2015-04","1"
"p85070","4912606","2015-01","1"
"p85070","4913616","2015-01","1"
"p85156","4549710","2014-09","1"
"p85156","4493547","2014-08","1"
"p85156","4157128","2014-05","0"
"p85545","4458778","2014-08","1"
"p85545","5700170","2015-08","1"
"p85545","4458785","2014-08","1"
"p85545","5505529","2015-07","0"
"p85545","4254829","2014-06","1"
"p85806","5147710","2015-03","0"
"p85806","5745674","2015-08","0"
"p85806","4393590","2014-07","1"
"p85806","5688181","2015-08","0"
"p85806","5650169","2015-08","0"
"p85806","4841728","2014-12","0"
"p85806","4757590","2014-11","0"
"p85806","4968160","2015-01","0"
"p85806","4718056","2014-11","0"
"p85806","4929438","2015-01","1"
"p85806","4874159","2014-12","0"
"p85806","5151871","2015-04","0"
"p85806","3242937","2013-12","1"
"p85806","5735879","2015-08","0"
"p85806","5586382","2015-07","0"
"p85806","3246557","2013-12","1"
"p85806","3242943","2013-12","1"
"p85806","4931031","2015-01","1"
"p85806","5741794","2015-08","0"
"p86070","5316944","2015-05","1"
"p86070","4448883","2014-08","1"
"p86070","5317139","2015-05","1"
"p86070","4813068","2014-12","1"
"p86070","3097083","2013-11","1"
"p86336","5746324","2015-08","0"
"p86436","5758115","2015-08","1"
"p86509","4073742","2014-03","1"
"p86561","5771468","2015-08","1"
"p86561","4350986","2014-07","1"
"p86561","5136828","2015-03","1"
"p86561","5567458","2015-07","1"
"p86561","5769255","2015-08","1"
"p86561","5253534","2015-05","1"
"p86561","5408411","2015-06","1"
"p86561","5720923","2015-08","1"
"p86561","5707222","2015-08","1"
"p86561","5589007","2015-07","1"
"p86561","5136702","2015-03","1"
"p86561","5704505","2015-08","1"
"p86561","5155639","2015-04","1"
"p86595","4610213","2014-10","1"
"p86632","5281128","2015-05","0"
"p86694","5485053","2015-06","0"
"p86924","5722687","2015-08","1"
"p87492","5375290","2015-06","1"
"p87572","4140063","2014-05","1"
"p87572","4636655","2014-10","1"
"p87590","4413920","2014-08","1"
"p87590","4915823","2015-01","1"
"p87590","4341289","2014-07","1"
"p87590","4744159","2014-11","1"
"p87590","4237798","2014-06","1"
"p87590","4640158","2014-10","1"
"p87590","4404236","2014-07","1"
"p87590","4837772","2014-12","1"
"p87590","2991042","2013-09","1"
"p87590","4915808","2015-01","1"
"p87590","3146647","2013-11","1"
"p87590","5440779","2015-06","1"
"p87590","3031044","2013-09","1"
"p87590","5788392","2015-08","1"
"p87590","5553853","2015-07","1"
"p87590","5098110","2015-03","1"
"p87590","5623270","2015-07","1"
"p87590","3177367","2013-12","1"
"p87841","4396723","2014-07","1"
"p87841","5331833","2015-05","1"
"p87841","5289951","2015-05","1"
"p87902","5246472","2015-04","1"
"p87935","3980470","2014-01","1"
"p87977","4495451","2014-08","1"
"p88364","4938339","2015-01","1"
"p88364","4976063","2015-01","1"
"p88364","5243225","2015-04","1"
"p88503","4449007","2014-08","1"
"p88503","4237328","2014-06","1"
"p88503","5473163","2015-06","1"
"p88503","4255350","2014-06","1"
"p88503","5021007","2015-02","1"
"p88503","5729831","2015-08","1"
"p88503","4341436","2014-07","1"
"p88503","4304482","2014-07","1"
"p88503","4801706","2014-12","1"
"p88503","5288126","2015-05","1"
"p88503","5020784","2015-02","1"
"p88503","2991556","2013-09","1"
"p88503","5476107","2015-06","1"
"p88503","3180860","2013-12","1"
"p88503","4802032","2014-12","1"
"p88503","3199008","2013-12","1"
"p88503","5286240","2015-05","1"
"p88503","5727920","2015-08","1"
"p88503","3012085","2013-09","1"
"p88556","4121721","2014-04","1"
"p88556","2982248","2013-09","1"
"p88596","4145115","2014-05","1"
