EID,TARGET,ENDDATE
"s85649",0,""
"s85651",0,""
"s85656",0,""
"s8566",0,""
"s85662",0,""
"s85663",0,""
"s85664",0,""
"s85673",0,""
"s85677",0,""
"s85683",0,""
"s85684",0,""
"s85686",0,""
"s85694",1,"201611"
"s85696",0,""
"s85701",0,""
"s8572",0,""
"s85721",0,""
"s85724",0,""
"s85727",0,""
"s85728",0,""
"s85729",0,""
"s85740",0,""
"s85742",0,""
"s85746",0,""
"s85747",0,""
"s85749",0,""
"s8575",1,"201607"
"s85751",0,""
"s85753",1,"201605"
"s85761",0,""
"s85765",0,""
"s85776",0,""
"s85777",0,""
"s85787",0,""
"s85793",0,""
"s85796",0,""
"s85797",0,""
"s85798",0,""
"s85800",0,""
"s85804",0,""
"s85805",0,""
"s85807",0,""
"s85810",0,""
"s85811",0,""
"s85813",1,"201607"
"s85820",0,""
"s85823",1,"201611"
"s85826",0,""
"s85829",0,""
"s85835",0,""
"s85836",0,""
"s8584",0,""
"s85841",0,""
"s85842",0,""
"s8585",0,""
"s85859",0,""
"s85860",0,""
"s85867",0,""
"s85869",0,""
"s85872",0,""
"s85876",0,""
"s85878",0,""
"s85887",0,""
"s85890",0,""
"s85891",0,""
"s85900",0,""
"s85913",0,""
"s85917",0,""
"s8592",0,""
"s85920",0,""
"s85923",0,""
"s85924",0,""
"s85930",0,""
"s85934",0,""
"s85936",0,""
"s85937",0,""
"s85942",0,""
"s85944",0,""
"s85946",0,""
"s85955",0,""
"s85959",0,""
"s85961",0,""
"s85966",0,""
"s85967",0,""
"s85975",1,"201509"
"s85978",0,""
"s85981",0,""
"s85982",0,""
"s85984",0,""
"s85985",0,""
"s85986",1,"201605"
"s85987",0,""
"s85993",0,""
"s85998",0,""
"s860",0,""
"s8600",0,""
"s86002",0,""
"s86004",0,""
"s86007",0,""
"s86010",0,""
"s86012",0,""
"s86016",0,""
"s86017",0,""
"s86019",0,""
"s8603",0,""
"s86031",0,""
"s86034",1,"201612"
"s86036",0,""
"s86039",1,"201704"
"s8605",0,""
"s86051",0,""
"s86058",0,""
"s8606",0,""
"s86061",0,""
"s86062",0,""
"s86064",0,""
"s86072",0,""
"s86074",0,""
"s86076",1,"201707"
"s86079",0,""
"s8608",0,""
"s86082",0,""
"s86092",0,""
"s86095",0,""
"s86099",0,""
"s861",0,""
"s86101",0,""
"s86105",0,""
"s86106",0,""
"s86110",1,"201607"
"s86116",0,""
"s86138",0,""
"s86146",0,""
"s86147",1,"201704"
"s86157",0,""
"s86158",0,""
"s86168",0,""
"s8617",0,""
"s86175",0,""
"s86186",1,"201608"
"s86188",0,""
"s86190",0,""
"s86191",0,""
"s86197",0,""
"s86199",1,"201610"
"s862",0,""
"s86201",0,""
"s86203",0,""
"s86207",0,""
"s86211",1,"201605"
"s86213",0,""
"s86215",0,""
"s86216",0,""
"s86218",0,""
"s8622",0,""
"s86223",0,""
"s86225",0,""
"s86226",1,"201707"
"s86232",0,""
"s86234",0,""
"s86247",0,""
"s86249",0,""
"s86253",0,""
"s86255",0,""
"s86260",1,"201607"
"s86262",0,""
"s86263",1,"201608"
"s86275",0,""
"s86279",0,""
"s86281",0,""
"s86285",0,""
"s86287",0,""
"s86288",0,""
"s8629",0,""
"s86296",0,""
"s863",0,""
"s86307",0,""
"s86314",1,"201701"
"s86322",0,""
"s86324",0,""
"s86328",0,""
"s86333",0,""
"s86335",0,""
"s86336",0,""
"s86337",0,""
"s86338",0,""
"s86344",0,""
"s86348",0,""
"s86353",0,""
"s86359",0,""
"s86364",1,"201607"
"s86369",0,""
"s8637",0,""
"s86372",0,""
"s86376",0,""
"s86377",0,""
"s86378",1,"201707"
"s86387",1,"201612"
"s86390",0,""
"s86393",0,""
"s86395",0,""
"s86397",0,""
"s8640",1,"201510"
"s86407",0,""
"s86413",0,""
"s86419",0,""
"s86422",0,""
"s86423",1,"201608"
"s86424",0,""
"s86428",0,""
"s86429",0,""
"s86438",1,"201512"
"s86439",1,"201707"
"s86440",0,""
"s86448",0,""
"s86449",1,"201607"
"s86462",0,""
"s86469",0,""
"s86479",0,""
"s86484",0,""
"s86489",0,""
"s86491",0,""
"s86496",0,""
"s865",0,""
"s86507",1,"201609"
"s86509",0,""
"s86510",0,""
"s86511",0,""
"s86513",0,""
"s86523",0,""
"s86524",0,""
"s86531",0,""
"s86538",0,""
"s86539",0,""
"s86546",0,""
"s86547",0,""
"s86548",0,""
"s86554",0,""
"s86557",0,""
"s86558",0,""
"s86559",1,"201703"
"s86573",0,""
"s86581",0,""
"s86582",1,"201706"
"s86593",0,""
"s86617",0,""
"s86622",1,"201607"
"s86624",0,""
"s86630",0,""
"s86635",0,""
"s86636",0,""
"s86638",0,""
"s86640",0,""
"s86644",1,"201601"
"s86645",0,""
"s86659",0,""
"s86660",0,""
"s86663",0,""
"s86665",1,"201611"
"s86671",1,"201703"
"s86672",1,"201607"
"s86674",0,""
"s86683",0,""
"s86689",0,""
"s86696",1,"201607"
"s86698",0,""
"s86701",0,""
"s86702",0,""
"s86706",1,"201608"
"s86707",0,""
"s86718",0,""
"s86722",0,""
"s86728",0,""
"s86730",0,""
"s86731",0,""
"s86733",0,""
"s86735",0,""
"s8674",0,""
"s86757",0,""
"s86758",0,""
"s86759",0,""
"s86761",0,""
"s86762",0,""
"s86764",0,""
"s86765",0,""
"s86767",0,""
"s86770",0,""
"s86772",0,""
"s86777",0,""
"s86781",0,""
"s86785",0,""
"s86787",1,"201609"
"s86796",0,""
"s8680",0,""
"s86804",0,""
"s86812",0,""
"s86819",0,""
"s86821",1,"201707"
"s86822",0,""
"s86827",1,"201701"
"s86832",0,""
"s86836",0,""
"s86843",0,""
"s86844",0,""
"s86847",0,""
"s86848",0,""
"s86849",0,""
"s86859",1,"201509"
"s86863",0,""
"s86867",0,""
"s86873",0,""
"s86874",0,""
"s86878",0,""
"s86879",0,""
"s86880",0,""
"s86881",0,""
"s86884",1,"201704"
"s86889",0,""
"s86894",0,""
"s86897",0,""
"s86898",0,""
"s86899",0,""
"s869",0,""
"s8690",0,""
"s86902",0,""
"s86907",0,""
"s86911",0,""
"s86917",1,"201608"
"s8692",0,""
"s86921",0,""
"s86925",1,"201707"
"s86935",0,""
"s86939",0,""
"s86941",0,""
"s86943",0,""
"s86949",0,""
"s86950",0,""
"s86952",1,"201607"
"s86959",1,"201608"
"s86966",0,""
"s86969",0,""
"s8697",1,"201707"
"s86970",1,"201607"
"s86971",0,""
"s86976",1,"201607"
"s86987",0,""
"s86989",0,""
"s86992",0,""
"s87000",0,""
"s87007",0,""
"s8701",0,""
"s87010",0,""
"s87026",0,""
"s87027",1,"201607"
"s8703",1,"201607"
"s87035",0,""
"s87039",0,""
"s87042",0,""
"s87057",0,""
"s87058",0,""
"s8706",0,""
"s87065",1,"201611"
"s87068",0,""
"s8707",0,""
"s87070",0,""
"s87071",0,""
"s87078",0,""
"s87080",0,""
"s8709",0,""
"s87098",0,""
"s87101",0,""
"s87103",0,""
"s87107",0,""
"s8711",0,""
"s87115",0,""
"s87121",0,""
"s87125",0,""
"s87128",0,""
"s8713",1,"201607"
"s87130",0,""
"s87140",0,""
"s87141",0,""
"s87143",0,""
"s87148",0,""
"s87151",0,""
"s87155",0,""
"s8716",0,""
"s87167",1,"201610"
"s87171",1,"201612"
"s87175",1,"201707"
"s87176",0,""
"s8718",0,""
"s87190",0,""
"s87192",0,""
"s872",1,"201607"
"s87201",0,""
"s87207",0,""
"s87209",0,""
"s87213",0,""
"s87214",0,""
"s87215",0,""
"s87216",0,""
"s87217",0,""
"s8722",0,""
"s87222",0,""
"s87230",0,""
"s87232",0,""
"s87233",0,""
"s87234",0,""
"s87237",0,""
"s87238",0,""
"s87239",0,""
"s87240",0,""
"s87241",0,""
"s87242",0,""
"s87245",0,""
"s87259",0,""
"s87265",1,"201607"
"s87273",0,""
"s87284",0,""
"s87285",0,""
"s8729",0,""
"s87293",0,""
"s873",0,""
"s87305",1,"201612"
"s87307",0,""
"s8731",0,""
"s87311",0,""
"s87314",0,""
"s87317",0,""
"s87322",0,""
"s87328",0,""
"s8733",0,""
"s87330",0,""
"s87333",0,""
"s87344",0,""
"s87346",0,""
"s87355",0,""
"s87359",0,""
"s87361",0,""
"s87371",0,""
"s87374",0,""
"s87379",0,""
"s87388",0,""
"s87390",0,""
"s87396",0,""
"s87397",0,""
"s87398",0,""
"s87409",1,"201705"
"s87413",0,""
"s8742",0,""
"s87422",0,""
"s87423",0,""
"s87427",0,""
"s87429",0,""
"s87433",0,""
"s87435",0,""
"s87436",0,""
"s87438",0,""
"s87440",0,""
"s87444",0,""
"s87447",0,""
"s87451",1,"201607"
"s87455",0,""
"s87457",1,"201706"
"s87478",0,""
"s87488",0,""
"s87489",0,""
"s8749",0,""
"s87507",0,""
"s87508",0,""
"s87513",0,""
"s87522",0,""
"s87525",0,""
"s87527",0,""
"s87534",0,""
"s87539",0,""
"s87540",0,""
"s87550",0,""
"s87559",0,""
"s87562",0,""
"s87565",0,""
"s87566",1,"201704"
"s87569",0,""
"s8757",0,""
"s87573",0,""
"s87574",0,""
"s87575",0,""
"s8758",0,""
"s87593",0,""
"s87597",0,""
"s87598",0,""
"s87599",0,""
"s87602",0,""
"s8761",0,""
"s87612",0,""
"s87628",0,""
"s87641",0,""
"s87644",1,"201707"
"s87649",0,""
"s87654",0,""
"s87659",0,""
"s8766",0,""
"s87660",1,"201701"
"s87665",0,""
"s87669",0,""
"s87678",0,""
"s87684",0,""
"s87692",0,""
"s87694",0,""
"s87702",0,""
"s87704",0,""
"s87712",0,""
"s87716",0,""
"s87724",1,"201607"
"s87740",1,"201609"
"s87742",0,""
"s87744",0,""
"s87747",0,""
"s87748",0,""
"s8776",0,""
"s87777",0,""
"s87782",0,""
"s87784",0,""
"s87795",0,""
"s87796",0,""
"s87798",0,""
"s87799",0,""
"s878",1,"201707"
"s8780",0,""
"s87800",0,""
"s87807",1,"201608"
"s87811",0,""
"s87814",0,""
"s87817",0,""
"s87818",0,""
"s87821",0,""
"s87822",0,""
"s87823",1,"201705"
"s87827",0,""
"s87829",0,""
"s87830",0,""
"s87837",0,""
"s87838",0,""
"s87839",0,""
"s87849",0,""
"s87851",0,""
"s87853",0,""
"s87856",0,""
"s87859",0,""
"s87868",0,""
"s87874",0,""
"s87875",0,""
"s87885",0,""
"s87889",0,""
"s87897",0,""
"s87898",1,"201607"
"s8790",0,""
"s87900",0,""
"s87902",0,""
"s87903",0,""
"s87906",0,""
"s87907",0,""
"s87916",1,"201609"
"s87919",0,""
"s8792",0,""
"s87938",0,""
"s87945",1,"201608"
"s87947",0,""
"s87950",0,""
"s87951",0,""
"s87961",1,"201607"
"s87963",0,""
"s87967",0,""
"s87971",0,""
"s87979",0,""
"s8798",0,""
"s87998",1,"201704"
"s88004",0,""
"s88007",0,""
"s88012",0,""
"s88017",1,"201707"
"s88020",0,""
"s88026",1,"201706"
"s88038",0,""
"s88039",0,""
"s88046",0,""
"s88049",0,""
"s88062",1,"201610"
"s88065",0,""
"s88067",0,""
"s88070",0,""
"s88075",0,""
"s88077",0,""
"s88079",1,"201602"
"s8808",0,""
"s88083",1,"201610"
"s88093",0,""
"s88095",0,""
"s88098",0,""
"s881",1,"201607"
"s8810",0,""
"s88105",1,"201707"
"s8811",1,"201510"
"s88121",0,""
"s88125",0,""
"s88126",0,""
"s88129",0,""
"s88131",1,"201608"
"s88136",0,""
"s88139",0,""
"s88140",1,"201707"
"s88146",1,"201608"
"s8815",0,""
"s88153",0,""
"s88157",1,"201704"
"s88164",0,""
"s88168",0,""
"s88175",0,""
"s88178",0,""
"s88179",0,""
"s88186",0,""
"s88189",0,""
"s88197",0,""
"s88215",0,""
"s88218",0,""
"s88220",1,"201510"
"s88228",0,""
"s88230",0,""
"s88232",0,""
"s88233",0,""
"s8824",0,""
"s88240",0,""
"s88253",0,""
"s88255",1,"201608"
"s88287",0,""
"s88288",0,""
"s88289",0,""
"s8829",0,""
"s88290",0,""
"s88291",0,""
"s88293",1,"201706"
"s88295",0,""
"s88302",0,""
"s88310",0,""
"s88311",0,""
"s88312",0,""
"s88316",0,""
"s88317",0,""
"s88318",0,""
"s88319",0,""
"s88325",0,""
"s8833",0,""
"s88335",0,""
"s8834",0,""
"s88346",0,""
"s88349",1,"201607"
"s8835",1,"201706"
"s88353",0,""
"s88358",0,""
"s8836",0,""
"s88360",0,""
"s88362",0,""
"s88366",0,""
"s88367",0,""
"s88375",0,""
"s88379",0,""
"s88387",0,""
"s88389",0,""
"s88409",0,""
"s88410",0,""
"s88414",0,""
"s88418",0,""
"s88420",0,""
"s88422",1,"201701"
"s88423",0,""
"s88425",0,""
"s88426",0,""
"s88430",0,""
"s88432",0,""
"s88433",0,""
"s88437",0,""
"s8844",0,""
"s88440",0,""
"s88443",1,"201707"
"s88444",0,""
"s88445",0,""
"s88453",0,""
"s88460",0,""
"s88464",1,"201607"
"s88471",0,""
"s88473",0,""
"s88480",0,""
"s88484",1,"201510"
"s88486",0,""
"s88490",0,""
"s88495",0,""
"s88499",0,""
"s885",0,""
"s88502",1,"201611"
"s88504",0,""
"s88508",0,""
"s88509",0,""
"s8851",0,""
"s88519",0,""
"s88520",0,""
"s88521",0,""
"s88523",0,""
"s8853",0,""
"s88535",0,""
"s88539",0,""
"s88542",0,""
"s88544",0,""
"s88549",1,"201607"
"s88556",0,""
"s8856",0,""
"s8857",0,""
"s88572",0,""
"s88577",1,"201707"
"s88580",0,""
"s88581",0,""
"s88582",0,""
"s88586",0,""
"s88588",0,""
"s88591",0,""
"s88592",1,"201701"
"s88601",0,""
"s88603",0,""
"s88604",0,""
"s88608",0,""
"s88609",0,""
"s8861",0,""
"s88610",1,"201707"
"s88613",0,""
"s88623",0,""
"s88630",0,""
"s88632",0,""
"s88634",0,""
"s88635",0,""
"s88644",0,""
"s88646",0,""
"s88653",0,""
"s88670",0,""
"s88671",0,""
"s88673",0,""
"s88676",0,""
"s88677",0,""
"s88679",0,""
"s88687",0,""
"s88688",0,""
"s8869",0,""
"s88699",1,"201607"
"s88702",0,""
"s88705",0,""
"s88709",1,"201708"
"s8871",0,""
"s88710",0,""
"s88718",0,""
"s88723",0,""
"s8873",0,""
"s88737",0,""
"s88742",0,""
"s88745",1,"201708"
"s88747",1,"201607"
"s88748",0,""
"s8875",0,""
"s88754",1,"201607"
"s88755",0,""
"s88758",0,""
"s8876",0,""
"s88760",1,"201608"
"s88761",0,""
"s88762",0,""
"s8877",0,""
"s88774",1,"201607"
"s88780",0,""
"s88787",0,""
"s88796",0,""
"s88799",1,"201608"
"s8880",0,""
"s88800",0,""
"s88815",0,""
"s88819",0,""
"s88820",0,""
"s88822",0,""
"s88832",0,""
"s88833",0,""
"s88834",0,""
"s88835",0,""
"s88836",0,""
"s88841",0,""
"s88847",0,""
"s88850",0,""
"s88853",0,""
"s88854",0,""
"s88856",0,""
"s88857",1,"201611"
"s88866",0,""
"s8887",0,""
"s88871",1,"201602"
"s88877",0,""
"s88878",0,""
"s88887",0,""
"s88888",0,""
"s88898",0,""
"s889",1,"201607"
"s88901",0,""
"s88902",0,""
"s88909",0,""
"s8891",0,""
"s88913",0,""
"s88914",0,""
"s88915",0,""
"s88918",0,""
"s88923",0,""
"s88926",0,""
"s88927",0,""
"s88928",0,""
"s88937",0,""
"s8894",0,""
"s88946",0,""
"s88950",1,"201602"
"s88962",0,""
"s88964",0,""
"s88966",0,""
"s88967",0,""
"s88968",0,""
"s88970",1,"201704"
"s88971",0,""
"s88973",1,"201607"
"s88979",0,""
"s88980",0,""
"s88983",1,"201704"
"s88988",0,""
"s88992",0,""
"s88995",0,""
"s88997",1,"201608"
"s8900",1,"201612"
"s8901",0,""
"s89010",0,""
"s89012",0,""
"s89015",1,"201511"
"s89016",0,""
"s89026",0,""
"s89028",0,""
"s89031",0,""
"s89035",1,"201607"
"s89039",1,"201701"
"s89043",1,"201612"
"s89046",1,"201510"
"s89050",1,"201701"
"s89051",0,""
"s89058",0,""
"s89071",1,"201607"
"s89073",0,""
"s89083",0,""
"s89086",0,""
"s89090",0,""
"s89092",0,""
"s89106",0,""
"s89108",1,"201607"
"s89113",0,""
"s89117",0,""
"s89120",1,"201607"
"s89122",0,""
"s89124",0,""
"s89137",0,""
"s89138",0,""
"s89139",0,""
"s89146",0,""
"s89148",0,""
"s89150",0,""
"s89151",0,""
"s89153",0,""
"s8916",0,""
"s89161",0,""
"s89164",0,""
"s89165",0,""
"s89166",0,""
"s89171",0,""
"s89173",1,"201607"
"s89176",0,""
"s89179",0,""
"s89180",0,""
"s89186",0,""
"s89192",0,""
"s89198",0,""
"s89199",0,""
"s892",0,""
"s89204",0,""
"s89206",1,"201702"
"s89210",1,"201509"
"s89215",0,""
"s89220",0,""
"s89224",0,""
"s89225",0,""
"s89231",0,""
"s89237",0,""
"s89240",0,""
"s89248",0,""
"s89250",0,""
"s89255",0,""
"s89260",0,""
"s89270",0,""
"s89273",1,"201611"
"s89275",0,""
"s89276",0,""
"s89277",1,"201608"
"s89278",0,""
"s89284",0,""
"s89286",0,""
"s8929",0,""
"s89295",0,""
"s89303",0,""
"s89309",1,"201703"
"s89312",0,""
"s89320",0,""
"s89326",0,""
"s89332",0,""
"s8934",0,""
"s89344",0,""
"s89348",1,"201607"
"s89352",0,""
"s8936",1,"201707"
"s89360",0,""
"s89367",0,""
"s89371",0,""
"s89374",0,""
"s89380",0,""
"s89387",0,""
"s8939",0,""
"s89390",1,"201607"
"s89391",0,""
"s89392",0,""
"s894",0,""
"s8940",0,""
"s89402",1,"201701"
"s89404",0,""
"s89407",0,""
"s89419",0,""
"s8942",0,""
"s89422",0,""
"s89431",0,""
"s89432",0,""
"s89433",0,""
"s89435",1,"201701"
"s89437",0,""
"s89438",0,""
"s89445",0,""
"s89446",0,""
"s89449",0,""
"s89450",0,""
"s89452",1,"201612"
"s89454",0,""
"s89461",0,""
"s89466",0,""
"s8947",0,""
"s89472",0,""
"s89474",0,""
"s8948",1,"201703"
"s89485",0,""
"s89489",1,"201611"
"s8949",0,""
"s89495",0,""
"s89496",0,""
"s89497",0,""
"s89502",0,""
"s89513",0,""
"s89517",0,""
"s89520",0,""
"s89524",0,""
"s89526",0,""
"s89527",0,""
"s89542",0,""
"s89549",1,"201611"
"s8955",0,""
"s89550",0,""
"s89561",0,""
"s89567",0,""
"s89568",0,""
"s89572",0,""
"s89574",0,""
"s89577",1,"201607"
"s89578",1,"201611"
"s89579",1,"201607"
"s89587",0,""
"s89594",0,""
"s89598",0,""
"s89600",1,"201705"
"s89604",0,""
"s89609",0,""
"s89610",0,""
"s89619",0,""
"s8962",0,""
"s89622",0,""
"s89624",0,""
"s89628",1,"201611"
"s89633",0,""
"s89635",0,""
"s89645",0,""
"s8966",0,""
"s89671",0,""
"s89681",0,""
"s89684",0,""
"s89695",0,""
"s89703",0,""
"s89711",1,"201607"
"s89714",0,""
"s89716",0,""
"s89727",1,"201707"
"s89729",0,""
"s89734",0,""
"s89748",0,""
"s89753",0,""
"s89762",0,""
"s89769",1,"201704"
"s89774",0,""
"s8978",0,""
"s89788",0,""
"s89789",0,""
"s89790",0,""
"s89791",1,"201607"
"s89792",0,""
"s89793",0,""
"s89798",0,""
"s89799",0,""
"s898",1,"201607"
"s8980",0,""
"s89802",1,"201706"
"s89803",0,""
"s89809",0,""
"s89810",0,""
"s89811",0,""
"s89813",0,""
"s89814",0,""
"s89815",0,""
"s89816",0,""
"s89818",0,""
"s89821",0,""
"s89825",0,""
"s89829",0,""
"s89830",0,""
"s89835",0,""
"s89837",0,""
"s89856",0,""
"s89864",0,""
"s89868",0,""
"s89872",0,""
"s89876",0,""
"s89881",0,""
"s89890",0,""
"s89899",0,""
"s89902",0,""
"s89907",0,""
"s8991",0,""
"s89910",0,""
"s89914",1,"201610"
"s89917",1,"201608"
"s89918",0,""
"s89919",0,""
"s89923",0,""
"s89929",0,""
"s89937",0,""
"s89939",0,""
"s8994",1,"201611"
"s89944",0,""
"s89946",0,""
"s89955",0,""
"s89958",0,""
"s89960",0,""
"s89961",0,""
"s89963",0,""
"s89968",0,""
"s89970",0,""
"s89974",1,"201701"
"s8998",0,""
"s89982",1,"201707"
"s89983",0,""
"s89997",0,""
"s90001",0,""
"s90003",0,""
"s90009",0,""
"s90018",0,""
"s90021",0,""
"s90024",0,""
"s90025",0,""
"s90027",0,""
"s90029",1,"201607"
"s90030",0,""
"s90031",0,""
"s90035",0,""
"s90042",0,""
"s90046",1,"201704"
"s90047",1,"201707"
"s9005",0,""
"s90051",0,""
"s90053",0,""
"s90062",0,""
"s90077",0,""
"s90079",0,""
"s90081",0,""
"s90083",0,""
"s90093",0,""
"s90099",0,""
"s90101",0,""
"s90104",0,""
"s9012",0,""
"s90138",0,""
"s90151",0,""
"s90158",0,""
"s90159",0,""
"s90161",0,""
"s90162",0,""
"s90164",0,""
"s90166",0,""
"s90174",0,""
"s90183",0,""
"s90185",1,"201701"
"s90191",0,""
"s9020",0,""
"s90207",0,""
"s90210",0,""
"s90215",0,""
"s90216",1,"201610"
"s90217",0,""
"s90222",0,""
"s90225",0,""
"s90227",0,""
"s90228",0,""
"s9023",0,""
"s90237",0,""
"s90240",0,""
"s90241",0,""
"s90244",0,""
"s90245",0,""
"s90251",0,""
"s90253",0,""
"s90256",1,"201610"
"s90261",0,""
"s90267",1,"201510"
"s90269",0,""
"s90274",0,""
"s90275",1,"201707"
"s90277",0,""
"s90279",0,""
"s9028",1,"201607"
"s90286",0,""
"s90289",0,""
"s9029",0,""
"s90293",0,""
"s90298",0,""
"s90302",0,""
"s90303",0,""
"s90306",0,""
"s9031",0,""
"s90311",0,""
"s90315",0,""
"s9032",1,"201612"
"s90323",0,""
"s90324",0,""
"s90327",1,"201707"
"s90328",0,""
"s9033",1,"201510"
"s90334",0,""
"s90338",0,""
"s90339",1,"201706"
"s9034",0,""
"s9035",0,""
"s90352",0,""
"s90366",0,""
"s90373",0,""
"s90377",0,""
"s90379",0,""
"s90381",0,""
"s90387",1,"201610"
"s90400",0,""
"s90402",0,""
"s90403",0,""
"s90404",0,""
"s90410",1,"201601"
"s90433",0,""
"s90439",0,""
"s9044",0,""
"s90441",0,""
"s90442",1,"201612"
"s90443",0,""
"s90444",0,""
"s90446",0,""
"s90451",0,""
"s90458",1,"201707"
"s90461",0,""
"s90474",0,""
"s9049",0,""
"s90494",0,""
"s90496",0,""
"s90500",0,""
"s9051",1,"201510"
"s90510",0,""
"s90511",1,"201707"
"s90512",1,"201607"
"s90513",0,""
"s90516",1,"201509"
"s90520",0,""
"s90527",0,""
"s90532",0,""
"s90538",0,""
"s90541",1,"201605"
"s90545",0,""
"s90548",0,""
"s90550",0,""
"s90551",0,""
"s90552",0,""
"s90553",1,"201611"
"s90559",1,"201605"
"s90561",0,""
"s90565",0,""
"s90569",0,""
"s90570",0,""
"s90571",0,""
"s90572",0,""
"s90573",0,""
"s90577",0,""
"s90585",0,""
"s90588",0,""
"s90592",0,""
"s90594",0,""
"s90596",1,"201705"
"s90606",0,""
"s90610",0,""
"s90613",0,""
"s90615",0,""
"s90617",0,""
"s90624",0,""
"s90638",0,""
"s90640",0,""
"s90652",1,"201612"
"s90663",1,"201511"
"s90667",0,""
"s9067",0,""
"s90670",0,""
"s90671",0,""
"s90675",0,""
"s90686",0,""
"s90688",1,"201606"
"s90692",0,""
"s907",0,""
"s9070",1,"201606"
"s9071",0,""
"s90711",0,""
"s90712",1,"201512"
"s90714",0,""
"s90716",1,"201609"
"s90720",0,""
"s90722",0,""
"s90723",0,""
"s90725",0,""
"s90732",0,""
"s90738",0,""
"s9074",0,""
"s90742",0,""
"s90745",0,""
"s90754",0,""
"s90758",0,""
"s90760",0,""
"s90764",0,""
"s90766",1,"201606"
"s90769",0,""
"s9077",0,""
"s90775",1,"201512"
"s9078",0,""
"s90781",1,"201609"
"s90783",0,""
"s90784",0,""
"s9079",0,""
"s90792",0,""
"s90813",1,"201607"
"s90819",0,""
"s90820",0,""
"s90822",0,""
"s90824",0,""
"s90828",1,"201607"
"s90833",0,""
"s90836",0,""
"s90845",0,""
"s90856",0,""
"s90857",0,""
"s90858",0,""
"s9086",0,""
"s90860",1,"201603"
"s90864",0,""
"s90872",0,""
"s90873",0,""
"s90891",0,""
"s90892",0,""
"s90894",1,"201611"
"s90896",0,""
"s90899",0,""
"s909",0,""
"s9090",0,""
"s90907",0,""
"s9091",1,"201707"
"s90914",1,"201607"
"s90918",1,"201610"
"s90920",0,""
"s90921",0,""
"s90929",0,""
"s90931",0,""
"s90932",0,""
"s90936",0,""
"s90943",0,""
"s90952",0,""
"s90955",0,""
"s9096",1,"201612"
"s90962",0,""
"s9097",0,""
"s90972",0,""
"s90973",0,""
"s90977",0,""
"s90984",0,""
"s90986",0,""
"s91000",0,""
"s91005",0,""
"s91006",0,""
"s91009",0,""
"s9101",0,""
"s91025",0,""
"s91028",0,""
"s9103",0,""
"s91030",0,""
"s91036",0,""
"s91044",0,""
"s91047",0,""
"s91049",0,""
"s9105",0,""
"s91052",0,""
"s91054",0,""
"s91067",0,""
"s9107",0,""
"s91075",0,""
"s91076",1,"201602"
"s91078",1,"201707"
"s9108",0,""
"s91084",0,""
"s91090",1,"201607"
"s91096",0,""
"s91100",0,""
"s91103",0,""
"s91108",1,"201703"
"s91111",0,""
"s91117",0,""
"s91119",0,""
"s91121",0,""
"s91127",0,""
"s91131",0,""
"s91134",0,""
"s91140",1,"201607"
"s91141",1,"201706"
"s91145",1,"201607"
"s9115",0,""
"s91150",0,""
"s91152",0,""
"s91155",0,""
"s91156",0,""
"s91157",0,""
"s91165",0,""
"s91167",0,""
"s91168",1,"201612"
"s9117",0,""
"s91180",0,""
"s91182",0,""
"s91190",0,""
"s91193",0,""
"s91194",1,"201511"
"s91198",0,""
"s91200",0,""
"s91201",0,""
"s91204",0,""
"s9121",0,""
"s91211",0,""
"s91214",0,""
"s9122",0,""
"s91220",0,""
"s91225",0,""
"s9123",0,""
"s91233",0,""
"s91238",0,""
"s91244",0,""
"s91245",0,""
"s91247",0,""
"s91253",0,""
"s91254",0,""
"s91256",0,""
"s9126",0,""
"s91260",0,""
"s91263",1,"201509"
"s91264",1,"201601"
"s91265",1,"201612"
"s91266",0,""
"s91273",0,""
"s91274",0,""
"s91276",0,""
"s91281",0,""
"s91289",0,""
"s91291",0,""
"s91295",0,""
"s91300",1,"201610"
"s91303",0,""
"s91306",0,""
"s91312",0,""
"s91314",0,""
"s91316",0,""
"s9132",0,""
"s91320",0,""
"s91323",0,""
"s91335",0,""
"s91336",0,""
"s91338",0,""
"s91344",0,""
"s91345",1,"201707"
"s91350",1,"201708"
"s91352",1,"201701"
"s91359",0,""
"s91362",0,""
"s91367",0,""
"s91369",1,"201612"
"s91373",0,""
"s91377",0,""
"s91379",0,""
"s91382",0,""
"s91384",0,""
"s91389",0,""
"s91407",0,""
"s91412",0,""
"s91416",0,""
"s91417",1,"201703"
"s91418",0,""
"s9142",0,""
"s91423",1,"201607"
"s91424",0,""
"s91427",0,""
"s91432",0,""
"s91444",0,""
"s91449",0,""
"s91451",1,"201607"
"s91454",1,"201612"
"s91461",1,"201509"
"s91470",1,"201612"
"s91472",0,""
"s91482",0,""
"s91491",0,""
"s91494",0,""
"s91499",1,"201606"
"s91504",0,""
"s91509",0,""
"s91519",1,"201607"
"s91521",1,"201512"
"s91526",1,"201512"
"s91527",0,""
"s9153",0,""
"s91530",0,""
"s91532",0,""
"s91536",0,""
"s91548",1,"201707"
"s91549",1,"201701"
"s91552",0,""
"s91557",0,""
"s91558",0,""
"s9156",0,""
"s91561",0,""
"s91565",0,""
"s91570",0,""
"s91571",0,""
"s91573",0,""
"s91574",0,""
"s91577",1,"201612"
"s91579",0,""
"s91591",0,""
"s91593",0,""
"s91600",0,""
