EID,ADDTYPE,BEGINDATE,EXPIRYDATE
s85815,1,2009年11月,2014年11月
s85815,1,2015年2月,2020年2月
s85837,1,2012年2月,2017年2月
s85982,1,2008年11月,2013年11月
s85982,1,2014年2月,2019年2月
s85984,1,2010年5月,2015年5月
s86044,1,2009年8月,2014年8月
s86044,1,2015年5月,2020年5月
s86079,1,2011年2月,2016年2月
s86278,1,2015年5月,2020年5月
s86407,1,2008年11月,2013年11月
s86407,1,2014年2月,2019年2月
s86528,1,2014年2月,2019年2月
s8656,1,2010年5月,2015年5月
s86665,1,2009年11月,2011年8月
s86707,1,2014年2月,2019年2月
s8674,1,2015年2月,2020年2月
s86761,1,2008年5月,2013年5月
s86943,1,2013年2月,2018年2月
s86988,1,2012年5月,2017年5月
s87067,1,2009年8月,2014年8月
s87178,1,2008年8月,2013年8月
s87178,1,2014年2月,2019年2月
s87273,1,2015年5月,2020年5月
s87403,1,2015年5月,2020年5月
s87425,1,2013年2月,2018年2月
s87541,1,2008年11月,2013年11月
s87541,1,2014年2月,2019年2月
s87632,1,2010年5月,2015年5月
s8776,1,2012年2月,2017年2月
s87859,1,2008年5月,2013年5月
s87859,1,2014年2月,2019年2月
s87950,1,2015年5月,2020年5月
s88119,1,2011年2月,2016年2月
s88243,1,2014年2月,2019年2月
s8825,1,2015年5月,2020年5月
s88320,1,2013年5月,2018年5月
s88445,1,2015年5月,2020年5月
s88460,1,2010年5月,2015年5月
s88582,1,2015年5月,2020年5月
s88588,1,2013年5月,2018年5月
s88653,1,2013年5月,2018年5月
s88820,1,2015年5月,2020年5月
s88886,1,2008年2月,2013年2月
s88886,1,2014年2月,2019年2月
s89154,1,2015年5月,2020年5月
s89378,1,2009年11月,2014年11月
s89619,1,2012年5月,2017年5月
s89775,1,2011年2月,2016年2月
s90041,1,2014年2月,2019年2月
s90046,1,2008年2月,2013年2月
s90046,1,2014年2月,2019年2月
s90151,1,2010年2月,2015年2月
s90388,1,2014年2月,2019年2月
s9044,1,2015年5月,2020年5月
s90473,1,2010年2月,2015年2月
s90491,1,2009年2月,2014年2月
s90636,1,2011年2月,2016年2月
s90858,1,2015年5月,2020年5月
s91303,1,2014年2月,2019年2月
s9146,1,2012年5月,2017年5月
s91770,1,2012年2月,2017年2月
s91939,1,2008年8月,2013年8月
s91939,1,2014年2月,2019年2月
s91974,1,2012年5月,2017年5月
s92113,1,2009年8月,2014年8月
s92113,1,2015年5月,2020年5月
s92121,1,2009年11月,2014年11月
s92121,1,2015年5月,2020年5月
s92207,1,2014年2月,2019年2月
s92380,1,2015年5月,2020年5月
s92907,1,2008年8月,2013年8月
s9291,1,2008年8月,2013年8月
s9291,1,2014年2月,2019年2月
s9303,1,2015年5月,2020年5月
s9310,1,2014年2月,2019年2月
s93441,1,2009年11月,2014年11月
s9347,1,2008年5月,2013年5月
s93496,1,2014年2月,2019年2月
s93905,1,2015年5月,2020年5月
s93933,1,2015年5月,2020年5月
s93943,1,2008年5月,2013年5月
s93943,1,2014年2月,2019年2月
s93983,1,2008年2月,2013年2月
s9400,1,2008年2月,2013年2月
s94152,1,2015年5月,2020年5月
s94198,1,2008年11月,2013年11月
s94198,1,2014年2月,2019年2月
s94357,1,2010年5月,2015年5月
s94365,1,2011年2月,2016年2月
s94367,1,2008年5月,2013年5月
s94367,1,2014年2月,2019年2月
s94519,1,2010年5月,2015年5月
s94607,1,2012年2月,2017年2月
s9468,1,2009年11月,2014年11月
s94787,1,2015年5月,2020年5月
s94873,1,2014年2月,2019年2月
s94874,1,2015年5月,2020年5月
s94909,1,2009年2月,2014年2月
s95029,1,2009年11月,2014年11月
s95029,1,2015年5月,2020年5月
s95068,1,2015年5月,2020年5月
s95179,1,2010年5月,2015年5月
s95179,1,2015年2月,2020年2月
s95251,1,2009年11月,2014年11月
s95251,1,2015年5月,2020年5月
s95284,1,2008年8月,2013年8月
s95284,1,2014年2月,2019年2月
s9543,1,2009年11月,2014年11月
s9543,1,2015年5月,2020年5月
s95442,1,2011年5月,2016年5月
s95465,1,2015年5月,2020年5月
s95486,1,2014年2月,2019年2月
s95499,1,2015年5月,2020年5月
s95612,1,2009年11月,2014年11月
s95612,1,2015年5月,2020年5月
s95886,1,2009年11月,2014年11月
s95886,1,2015年5月,2020年5月
s9596,1,2014年2月,2019年2月
s96323,1,2008年5月,2013年5月
s96323,1,2014年2月,2019年2月
s96454,1,2015年5月,2020年5月
s9670,1,2011年5月,2016年5月
s96721,1,2009年11月,2014年11月
s96721,1,2015年5月,2020年5月
s9686,1,2008年8月,2013年8月
s9686,1,2014年2月,2019年2月
s96881,1,2014年2月,2019年2月
s97070,1,2009年11月,2014年11月
s97116,1,2009年11月,2014年11月
s97116,1,2015年5月,2020年5月
s97123,1,2013年2月,2018年2月
s97641,1,2009年11月,2014年11月
s97823,1,2015年5月,2020年5月
s97866,1,2012年5月,2017年5月
s97886,1,2008年5月,2013年5月
s97886,1,2014年2月,2019年2月
s98158,1,2009年5月,2014年5月
s98158,1,2015年2月,2020年2月
s98181,1,2009年11月,2014年11月
s98181,1,2015年5月,2020年5月
s98283,1,2008年2月,2013年2月
s98283,1,2014年2月,2019年2月
s98375,1,2009年11月,2014年11月
s98375,1,2015年5月,2020年5月
s98422,1,2008年2月,2013年2月
s98422,1,2014年2月,2019年2月
s98554,1,2008年8月,2013年8月
s98554,1,2014年2月,2019年2月
s98570,1,2008年8月,2013年8月
s98570,1,2014年2月,2019年2月
s98673,1,2008年2月,2013年2月
s98673,1,2014年2月,2019年2月
s98712,1,2012年2月,2017年2月
s98903,1,2009年8月,2014年8月
s98903,1,2015年5月,2020年5月
s99011,1,2010年5月,2013年8月
s99011,1,2011年2月,2013年8月
s99011,1,2014年2月,2019年2月
s99210,1,2015年5月,2020年5月
s99254,1,2009年11月,2014年11月
s99254,1,2015年5月,2020年5月
s99415,1,2009年11月,2014年11月
s99415,1,2015年5月,2020年5月
s99466,1,2014年2月,2019年2月
s99502,1,2009年11月,2014年11月
s99502,1,2015年5月,2020年5月
s99511,1,2009年5月,2014年5月
s99511,1,2015年2月,2020年2月
s99938,1,2015年2月,2020年2月
p100916,2,2014年7月,2017年6月
p101264,2,2014年10月,2017年10月
p101805,2,2010年11月,
p101805,2,2014年1月,2016年12月
p102524,2,2014年9月,2017年12月
p103144,2,2014年12月,2017年12月
p103550,2,2011年11月,2014年11月
p103550,2,2011年11月,
p103550,2,2011年12月,
p104059,2,2013年1月,2016年1月
p11146,2,2011年5月,
p11146,2,2012年5月,
p113516,2,2014年12月,2017年12月
p114861,2,2013年4月,2016年4月
p119240,2,2014年9月,2017年12月
p121074,2,2014年8月,2017年8月
p121747,2,2015年7月,2018年7月
p125356,2,2013年12月,2016年12月
p131104,2,2013年12月,2016年12月
p131297,2,2012年11月,
p131297,2,2014年11月,2017年11月
p13202,2,2015年1月,2018年1月
p132211,2,2007年12月,2010年11月
p132211,2,2015年8月,2018年8月
p1355,2,2014年12月,2017年12月
p1359,2,2009年1月,2012年1月
p13600,2,2011年10月,
p136418,2,2015年8月,2018年8月
p137321,2,2015年8月,2018年8月
p143778,2,2010年3月,
p143778,2,2012年10月,
p143890,2,2013年12月,2016年12月
p145286,2,2015年8月,2018年8月
p145751,2,2012年1月,
p146460,2,2015年7月,2018年7月
p151817,2,2014年9月,2017年12月
p154537,2,2013年8月,
p157585,2,2015年7月,2018年7月
p15918,2,2013年12月,2016年12月
p160594,2,2014年9月,2017年12月
p160605,2,2011年8月,
p161392,2,2015年6月,2018年6月
p162264,2,2015年1月,2018年1月
p16694,2,2010年3月,
p167430,2,2011年11月,
p168798,2,2011年1月,2013年12月
p168798,2,2011年1月,
p168798,2,2014年8月,2017年7月
p169001,2,2014年11月,2017年11月
p169105,2,2015年8月,2018年8月
p170302,2,2010年8月,
p171057,2,2011年9月,2014年9月
p177852,2,2011年11月,2014年11月
p177852,2,2011年11月,
p177852,2,2011年12月,
p177919,2,2013年12月,
p182362,2,2013年7月,2016年7月
p183582,2,2007年10月,2010年10月
p183582,2,2008年9月,2011年9月
p183582,2,2012年1月,
p183582,2,2012年8月,2015年8月
p183582,2,2012年8月,
p186369,2,2012年9月,2015年9月
p190136,2,2008年4月,2011年4月
p192162,2,2011年9月,2014年9月
p192162,2,2011年9月,
p192162,2,2014年9月,2017年9月
p192958,2,2015年8月,2018年8月
p193709,2,2012年10月,
p19372,2,2014年12月,2017年12月
p195391,2,2012年2月,2015年2月
p195391,2,2012年2月,
p195391,2,2013年6月,2016年6月
p19668,2,2008年9月,2011年9月
p201516,2,2009年7月,2012年7月
p206044,2,2012年10月,2015年10月
p206123,2,2011年11月,2014年11月
p206123,2,2011年11月,
p206123,2,2011年12月,
p209581,2,2012年1月,2015年1月
p211469,2,2012年3月,
p214158,2,2014年7月,2017年6月
p214226,2,2011年12月,
p214226,2,2012年11月,2015年11月
p214226,2,2012年11月,
p214250,2,2010年2月,2013年1月
p214250,2,2012年12月,
p217137,2,2015年2月,2018年2月
p219879,2,2013年7月,2016年7月
p220452,2,2011年10月,
p223899,2,2013年7月,
p224140,2,2012年3月,
p224140,2,2012年11月,2015年11月
p225572,2,2015年5月,2018年5月
p226053,2,2015年6月,2018年6月
p227762,2,2012年10月,2015年10月
p227762,2,2014年9月,2017年12月
p227765,2,2010年10月,
p227765,2,2011年11月,2014年11月
p227765,2,2011年11月,
p227965,2,2012年3月,
p228048,2,2014年11月,2017年11月
p229140,2,2011年11月,
p229245,2,2013年7月,2016年7月
p24194,2,2008年9月,2011年9月
p24356,2,2011年1月,2014年1月
p24356,2,2014年1月,2016年12月
p24968,2,2015年7月,2018年7月
p27702,2,2015年7月,2018年7月
p27960,2,2014年12月,2017年12月
p29349,2,2007年12月,2010年11月
p29349,2,2011年12月,
p30690,2,2015年8月,2018年8月
p31225,2,2015年8月,2018年8月
p34264,2,2010年11月,
p36154,2,2013年8月,2016年8月
p37288,2,2015年5月,2018年5月
p38298,2,2013年7月,2016年7月
p39196,2,2010年12月,
p43000,2,2013年8月,2013年8月
p43913,2,2011年3月,2014年3月
p43913,2,2011年3月,
p44985,2,2015年5月,2018年5月
p46072,2,2015年7月,2018年7月
p48484,2,2013年4月,2016年4月
p48484,2,2013年4月,
p49269,2,2014年11月,2017年11月
p52529,2,2014年3月,2017年3月
p54157,2,2013年1月,2016年1月
p54531,2,2010年2月,
p54531,2,2013年3月,2015年3月
p54531,2,2013年3月,
p55046,2,2012年10月,2015年10月
p60720,2,2011年9月,2014年9月
p60720,2,2011年9月,
p60811,2,2009年2月,2012年2月
p60811,2,2012年8月,2015年8月
p60811,2,2012年8月,
p65789,2,2007年12月,2009年12月
p65789,2,2015年8月,2018年8月
p72419,2,2014年10月,2017年10月
p72898,2,2015年8月,2018年8月
p83976,2,2010年12月,
p84757,2,2013年4月,2016年4月
p86941,2,2015年1月,2018年1月
p89462,2,2015年7月,2018年7月
p8962,2,2015年7月,2018年7月
p92414,2,2012年1月,
p93025,2,2015年2月,2018年2月
p94904,2,2007年12月,2010年11月
p95177,2,2010年4月,
p95177,2,2011年9月,2014年9月
p95177,2,2011年9月,
p95193,2,2013年11月,2016年11月
p98869,2,2011年1月,2013年12月
p98869,2,2011年1月,
p98914,2,2013年7月,2016年7月
p98914,2,2014年9月,2017年12月
p99075,2,2013年9月,2016年9月
s101023,2,2010年12月,
s102371,2,2012年12月,2015年12月
s102371,2,2012年12月,
s107197,2,2007年10月,2010年10月
s107197,2,2011年12月,
s112189,2,2009年5月,2012年5月
s115364,2,2015年6月,2018年6月
s123130,2,2009年12月,
s123130,2,2013年12月,
s125636,2,2008年4月,2011年4月
s127613,2,2015年2月,2018年2月
s130420,2,2012年12月,
s132579,2,2014年9月,2017年9月
s136511,2,2012年10月,2015年9月
s136511,2,2012年10月,
s136536,2,2014年9月,2017年9月
s141339,2,2010年11月,
s141339,2,2012年10月,2015年9月
s141339,2,2012年12月,
s141339,2,2013年12月,2016年12月
s14301,2,2008年4月,2011年4月
s14301,2,2011年12月,
s147927,2,2012年1月,2015年1月
s153554,2,2015年3月,2018年3月
s153905,2,2011年10月,
s155049,2,2014年12月,2017年12月
s155406,2,2011年11月,
s159877,2,2008年9月,2011年9月
s160233,2,2013年12月,2016年12月
s160290,2,2008年4月,2011年4月
s165508,2,2012年2月,2015年2月
s165508,2,2012年2月,
s166020,2,2015年8月,2018年8月
s169137,2,2011年9月,2014年9月
s169137,2,2011年9月,
s169137,2,2014年9月,2017年9月
s17687,2,2011年12月,
s179619,2,2009年10月,
s18383,2,2008年12月,2011年11月
s18383,2,2009年5月,2012年5月
s18383,2,2011年12月,
s186415,2,2008年9月,2011年9月
s186415,2,2012年11月,
s189072,2,2012年11月,
s189265,2,2013年1月,
s196105,2,2011年11月,
s196105,2,2015年8月,
s200518,2,2009年7月,2012年6月
s200518,2,2011年1月,2014年1月
s201104,2,2010年12月,
s201308,2,2010年2月,
s201308,2,2013年3月,2015年3月
s201308,2,2013年3月,
s203221,2,2012年9月,
s203221,2,2013年12月,2016年12月
s207967,2,2008年12月,2011年12月
s207967,2,2012年2月,2015年2月
s207967,2,2012年2月,
s210693,2,2012年8月,
s210693,2,2012年10月,2015年10月
s211170,2,2013年4月,
s217289,2,2013年8月,2016年8月
s220004,2,2009年10月,2012年10月
s220004,2,2009年10月,
s220004,2,2012年1月,
s22344,2,2012年2月,
s22834,2,2009年2月,2012年2月
s230393,2,2010年9月,2013年8月
s230393,2,2011年9月,
s234567,2,2011年3月,
s234951,2,2010年9月,2013年8月
s234951,2,2011年9月,
s237604,2,2013年8月,2016年8月
s241897,2,2012年7月,
s244306,2,2009年3月,2012年3月
s244862,2,2013年3月,2016年3月
s245894,2,2007年12月,2009年12月
s245894,2,2015年8月,2018年8月
s246530,2,2015年7月,2018年7月
s248175,2,2009年9月,
s249829,2,2009年12月,
s252323,2,2012年1月,
s252392,2,2014年6月,2017年6月
s25457,2,2008年1月,2010年12月
s25457,2,2013年1月,
s256260,2,2011年3月,
s259395,2,2014年3月,2017年3月
s263139,2,2015年4月,2018年4月
s263675,2,2008年12月,2011年11月
s263675,2,2012年3月,
s263675,2,2012年8月,
s263879,2,2011年4月,2014年4月
s268257,2,2008年2月,2011年2月
s27072,2,2014年10月,2017年10月
s271112,2,2015年4月,2018年4月
s285014,2,2010年3月,
s28617,2,2012年11月,
s289463,2,2011年4月,
s289463,2,2011年5月,2014年5月
s289463,2,2011年5月,
s289463,2,2014年10月,2017年10月
s29037,2,2009年2月,2012年2月
s290832,2,2012年11月,
s297082,2,2007年12月,2010年11月
s297082,2,2010年12月,
s297082,2,2014年10月,2017年10月
s301806,2,2008年12月,2011年12月
s306381,2,2010年11月,
s306456,2,2014年12月,2017年12月
s306456,2,2015年8月,2017年12月
s31260,2,2014年9月,2017年12月
s317552,2,2009年3月,2012年3月
s326343,2,2013年8月,2016年8月
s330858,2,2008年4月,2011年4月
s33484,2,2015年8月,
s336929,2,2015年8月,2018年8月
s338327,2,2014年11月,2017年11月
s339743,2,2012年1月,2015年1月
s339743,2,2013年12月,2016年12月
s340728,2,2012年12月,2015年12月
s340728,2,2012年12月,
s34548,2,2008年10月,2011年10月
s345801,2,2014年12月,2017年12月
s349316,2,2009年1月,2012年1月
s349316,2,2009年8月,
s350181,2,2013年8月,2016年8月
s355526,2,2008年4月,2011年4月
s355672,2,2013年8月,2016年8月
s356096,2,2011年4月,
s357469,2,2008年4月,2011年4月
s358112,2,2009年8月,2012年8月
s358112,2,2009年8月,
s358112,2,2012年12月,
s362478,2,2012年2月,2015年2月
s362478,2,2012年2月,
s365397,2,2013年8月,2016年8月
s366114,2,2015年6月,2018年6月
s368894,2,2009年10月,
s370127,2,2013年8月,
s370865,2,2015年8月,2018年8月
s372722,2,2015年8月,2018年8月
s373363,2,2015年2月,2018年2月
s374606,2,2012年12月,
s375317,2,2014年1月,2016年12月
s379358,2,2015年8月,2018年8月
s38186,2,2007年8月,2010年7月
s384538,2,2010年8月,
s39039,2,2014年12月,2017年12月
s390698,2,2007年12月,2010年12月
s390698,2,2011年12月,
s394082,2,2008年10月,2011年10月
s394438,2,2009年2月,2012年2月
s395297,2,2008年12月,2011年11月
s395297,2,2011年12月,
s395297,2,2014年10月,2017年10月
s400141,2,2011年9月,
s400830,2,2014年11月,2017年11月
s401829,2,2013年11月,2016年11月
s405044,2,2012年1月,
s405044,2,2013年4月,
s409689,2,2011年4月,
s409689,2,2011年5月,2014年5月
s409689,2,2011年5月,
s409689,2,2014年10月,2017年10月
s410632,2,2011年12月,
s413735,2,2009年10月,
s420859,2,2009年10月,
s420859,2,2011年4月,
s42730,2,2014年9月,2017年9月
s428042,2,2009年10月,2012年10月
s428042,2,2010年12月,
s428042,2,2012年12月,
s429509,2,2010年11月,2013年11月
s429509,2,2010年11月,
s430405,2,2012年4月,
s432109,2,2007年10月,2010年10月
s432109,2,2011年12月,
s434577,2,2013年7月,
s437781,2,2011年11月,
s437781,2,2012年11月,
s442255,2,2011年12月,
s442989,2,2008年1月,2010年12月
s443087,2,2008年1月,2010年12月
s443087,2,2012年12月,
s443087,2,2013年12月,2016年12月
s44857,2,2011年4月,
s449507,2,2009年5月,2012年5月
s456241,2,2014年12月,2017年12月
s456600,2,2013年12月,
s456923,2,2012年4月,
s457221,2,2009年12月,
s45771,2,2012年11月,
s461115,2,2012年2月,2015年2月
s461115,2,2012年2月,
s4645,2,2013年8月,
s467700,2,2012年4月,
s471153,2,2011年4月,
s471153,2,2011年5月,2014年5月
s471153,2,2011年5月,
s471153,2,2014年10月,2017年10月
s472037,2,2011年1月,2014年1月
s472037,2,2014年1月,2016年12月
s47353,2,2009年4月,2012年4月
s47353,2,2012年11月,
s487780,2,2014年12月,2017年12月
s49004,2,2013年12月,2016年12月
s49067,2,2015年6月,2018年6月
s493386,2,2010年2月,
s493386,2,2013年3月,2015年3月
s493386,2,2013年3月,
s493566,2,2011年3月,
s494875,2,2011年8月,
s498431,2,2013年8月,2016年8月
s501696,2,2009年3月,2012年3月
s502691,2,2010年12月,2013年12月
s502691,2,2010年12月,
s504441,2,2012年10月,2015年9月
s504441,2,2012年10月,
s50508,2,2012年11月,
s506530,2,2011年4月,
s509082,2,2009年8月,2012年8月
s509082,2,2009年8月,
s509082,2,2012年12月,
s512779,2,2010年11月,
s512779,2,2014年1月,2016年12月
s512966,2,2014年12月,2017年12月
s517797,2,2013年8月,2016年8月
s522922,2,2008年1月,2010年12月
s522922,2,2012年1月,
s54353,2,2015年2月,2018年2月
s5685,2,2011年11月,
s57286,2,2011年10月,
s61204,2,2013年8月,2016年8月
s66097,2,2009年10月,
s8324,2,2008年10月,2011年9月
s83750,2,2009年10月,
s8542,2,2014年8月,2017年8月
s8550,2,2011年10月,
s89882,2,2014年3月,2017年3月
s92696,2,2013年3月,2015年3月
s92696,2,2013年3月,
s94152,2,2014年9月,2017年9月
s95886,2,2009年9月,
s95886,2,2012年11月,
s97120,2,2014年12月,2017年12月
s98903,2,2013年8月,2016年8月
s98903,2,2013年8月,
p100916,3,2010年7月,2013年7月
p100916,3,2011年5月,2013年7月
p100916,3,2012年8月,2013年7月
p10543,3,2014年10月,2017年10月
p107584,3,2013年11月,2016年11月
p107584,3,2015年1月,2016年11月
p114179,3,2011年2月,2014年2月
p114179,3,2012年8月,2014年2月
p114179,3,2013年2月,2014年2月
p114179,3,2013年8月,2014年2月
p114179,3,2014年3月,2017年3月
p114179,3,2015年3月,2017年3月
p114179,3,2015年4月,2018年4月
p121599,3,2013年7月,2016年7月
p121599,3,2014年9月,2016年7月
p123709,3,2014年2月,2017年2月
p123709,3,2014年12月,2017年2月
p125292,3,2014年5月,2017年5月
p125292,3,2015年8月,2017年5月
p128458,3,2011年2月,2014年2月
p128458,3,2013年3月,2014年2月
p128458,3,2014年5月,2017年5月
p128458,3,2015年7月,2017年5月
p128983,3,2013年4月,2016年4月
p128983,3,2013年7月,2016年4月
p128983,3,2014年5月,2016年4月
p131297,3,2012年2月,2012年8月
p131297,3,2013年1月,2016年1月
p131297,3,2014年4月,2016年1月
p131297,3,2015年1月,2016年1月
p136257,3,2012年7月,2015年7月
p141197,3,2013年7月,2016年7月
