"EID","TYPECODE","LAWDATE","LAWAMOUNT"
"s347394","67767904","2013年08月","40000"
"s347394","67910413","2013年06月","120000"
"s347394","92416171","2014年11月","8400"
"s347394","67770960","2013年09月","40000"
"s347394","66084972","2013年05月","40000"
"s347394","67668714","2013年07月","40000"
"s347394","66084128","2013年04月","40000"
"s488405","104788595","2015年06月","160700"
"s488405","61550299","2013年01月","150200"
"s451187","60660077","2013年02月","264100"
"s50144","104197783","2015年06月","2500"
"s449507","102070032","2015年06月","1600000"
"s449507","76375693","2013年12月","448000"
"s449507","76375689","2013年12月","6500"
"s449507","69605363","2012年11月","1042900"
"s449507","62449549","2013年07月","5398100"
"s449507","62340320","2013年02月","8140000"
"s449507","42072372","2012年09月","0"
"s449507","61055017","2013年01月","228700"
"s449507","99879426","2015年04月","80000"
"s449507","103421731","2015年06月","378500"
"s449507","98805131","2015年03月","356200"
"s449507","78930047","2013年12月","6500"
"s449507","101193173","2015年05月","80900"
"s449507","78930051","2013年12月","448000"
"s449507","72417549","2014年01月","615100"
"s449507","108874750","2015年03月","300000"
"s449507","104554142","2015年07月","48000"
"s449507","101730362","2015年01月","487600"
"s449507","99342108","2015年03月","249900"
"s449507","99092754","2015年03月","300000"
"s449507","98812213","2015年03月","96400"
"s247246","61053641","2012年12月","89100"
"s20833","61428431","2013年04月","817500"
"s301493","85049844","2014年07月","26800"
"s301493","85049842","2014年07月","2300"
"s240673","105244716","2015年06月","283300"
"s240673","102623386","2015年06月","283300"
"s229760","44077764","2012年10月","2200"
"s229760","92423769","2014年11月","21000"
"s229760","101090351","2015年05月","18200"
"s229760","101090353","2015年05月","21300"
"s229760","75073799","2014年02月","1500"
"s175423","103029885","2015年05月","1000"
"s175423","101303589","2015年05月","1000"
"s355926","81335517","2014年01月","83300"
"s355926","75004848","2014年01月","83300"
"s394254","73328772","2013年10月","5600"
"s394254","75001115","2013年12月","2300"
"s234890","79552689","2014年01月","26800"
"s315830","97812258","2014年05月","127600"
"s315830","91781589","2014年05月","127600"
"s315830","75002524","2014年01月","1300"
"s315830","74999670","2013年10月","6600"
"s315830","81324315","2014年05月","127600"
"s315830","75002518","2014年01月","1300"
"s304652","62188838","2013年01月","265500"
"s438207","97526930","2015年03月","5263900"
"s438207","99974385","2015年04月","14100"
"s66800","76456728","2014年03月","9000"
"s296985","101230098","2015年05月","1092000"
"s118191","97935283","2014年12月","8500"
"s118191","97935738","2014年12月","10500"
"s118191","67777328","2013年09月","6000"
"s118191","93877451","2014年12月","5700"
"s118191","93877446","2014年12月","4400"
"s118191","93877442","2014年12月","5500"
"s118191","93877448","2014年12月","3100"
"s118191","99589337","2015年04月","40000"
"s118191","93877453","2014年12月","14500"
"s118191","85049771","2014年06月","8000"
"s212","73382430","2013年08月","5500"
"s212","81307796","2014年02月","19900"
"s212","73382428","2013年08月","6300"
"s212","80297298","2013年12月","6000"
"s212","75020593","2013年12月","6000"
"s212","73383737","2013年10月","7400"
"s212","73381824","2013年08月","6200"
"s212","73381826","2013年08月","8300"
"s212","73382426","2013年08月","2300"
"s212","75074938","2014年02月","19900"
"s212","102352044","2015年06月","35000"
"s35078","85057591","2014年07月","450100"
"s324037","76457111","2013年10月","312900"
"s324037","80058677","2013年10月","312900"
"s10250","60451684","2012年12月","2080000"
"s10250","87436038","2014年07月","174400"
"s10250","85044314","2014年04月","1453600"
"s10250","92386022","2014年09月","4009000"
"s10250","91710978","2014年07月","174400"
"s10250","66083620","2013年03月","1045000"
"s392905","99693834","2015年04月","16000"
"s392905","108005145","2015年04月","16000"
"s215950","103705611","2015年06月","450000"
"s335358","85274846","2014年08月","25000"
"s32274","105317245","2015年07月","49800"
"s340999","62218714","2013年05月","2200"
"s340999","83490778","2014年07月","1260782900"
"s340999","79332492","2014年04月","606078400"
"s524121","79514204","2014年01月","168612200"
"s524121","73375432","2013年09月","160300"
"s524121","95254137","2014年03月","7500"
"s524121","75016205","2014年01月","168612200"
"s524121","91742940","2014年09月","31100"
"s524121","73368316","2013年11月","1059500"
"s356918","108754044","2015年06月","7900"
"s356918","108754047","2015年06月","7900"
"s356918","108754034","2015年06月","8000"
"s356918","108754042","2015年06月","9000"
"s356918","108754051","2015年06月","9000"
"s64879","75018418","2014年01月","60000"
"s64879","75018398","2014年01月","60000"
"s64879","75018392","2014年01月","60000"
"s64879","80142074","2014年05月","509100"
"s128981","75012594","2014年01月","10000"
"s128981","86298776","2014年08月","81400"
"s249564","75069050","2014年02月","26"
"s109390","62051147","2013年06月","186400"
"s10921","75229414","2014年03月","14700"
"s526301","100178381","2015年04月","0"
"s526301","103009450","2015年06月","0"
"s103520","61166738","2013年02月","1000000"
"s103520","42267233","2012年09月","1200000"
"s226778","105738683","2015年08月","109800"
"s211324","91686887","2014年07月","1256500"
"s211324","86942010","2014年07月","1256500"
"s395925","66084219","2013年05月","12600"
"s307889","99028160","2015年01月","17500"
"s497100","105252226","2015年08月","10800"
"s497100","108834384","2015年08月","10800"
"s400011","91689593","2014年09月","8000000"
"s400011","86942173","2014年09月","12000000"
"s400011","91689589","2014年09月","12000000"
"s400011","86942183","2014年09月","8000000"
"s400011","86942181","2014年09月","12000000"
"s417750","91682976","2014年08月","200300"
"s160151","99031450","2014年12月","2100"
"s411067","109042799","2015年05月","7600"
"s411067","101655842","2015年05月","7600"
"s358249","81322102","2014年04月","0"
"s278909","76452828","2014年03月","38400"
"s278909","83569378","2014年03月","38400"
"s129165","91920590","2014年06月","70200"
"s129165","97813149","2014年06月","70200"
"s226230","73336927","2013年11月","27000"
"s445163","103044070","2015年01月","5867100"
"s436494","106485775","2015年08月","12697700"
"s436494","14003628","2015年08月","12697700"
"s63090","76427002","2013年12月","63900"
"s63090","80297424","2013年12月","63900"
"s262808","92254370","2014年11月","31800"
"s70590","67129426","2013年01月","1837900"
"s220836","112179596","2015年07月","30300"
"s220836","111974036","2015年07月","217400"
"s220836","105311750","2015年07月","470800"
"s220836","70186898","2013年11月","81000"
"s220836","67910741","2013年06月","121300"
"s220836","87435891","2014年06月","96000"
"s220836","87436147","2014年07月","30300"
"s220836","91782241","2014年06月","2513400"
"s220836","80129015","2014年04月","2262000"
"s220836","104867940","2015年07月","217400"
"s220836","112200065","2015年07月","217400"
"s220836","105275671","2015年08月","30000"
"s220836","91786136","2014年08月","470800"
"s220836","67770979","2013年09月","165400"
"s220836","105311739","2015年07月","30300"
"s220836","86235457","2014年07月","630700"
"s220836","101657065","2015年05月","0"
"s220836","98183329","2015年03月","678600"
"s220836","91759001","2014年10月","764500"
"s220836","102977446","2014年10月","764500"
"s220836","88178897","2014年10月","150300"
"s220836","67910056","2013年06月","170100"
"s220836","66084717","2013年05月","1228600"
"s220836","81437863","2014年06月","2513400"
"s220836","62130930","2013年01月","3760000"
"s220836","88065770","2014年10月","478600"
"s220836","104981204","2015年07月","30300"
"s220836","110596247","2015年05月","0"
"s220836","104981206","2015年07月","470800"
"s220836","101231477","2015年05月","420000"
"s220836","93815658","2014年12月","113400"
"s220836","97814346","2014年06月","2513400"
"s220836","91780382","2014年04月","2262000"
"s220836","91711382","2014年07月","30300"
"s220836","91710437","2014年06月","96000"
"s220836","61737284","2012年11月","498700"
"s220836","85061481","2014年08月","470800"
"s220836","67909965","2013年06月","70000"
"s220836","67767261","2013年08月","213700"
"s220836","82431564","2014年07月","3704300"
"s220836","62079516","2013年04月","4026400"
"s220836","60719868","2013年01月","2500"
"s220836","60165386","2013年01月","121300"
"s175408","108978196","2014年12月","98000"
"s175408","93694504","2014年12月","98000"
"s469181","80300689","2013年12月","5900"
"s469181","75022726","2013年12月","5900"
"s190882","73352878","2013年10月","51600"
"s139385","67908795","2013年06月","4000"
"s139385","87811003","2014年09月","15000"
"s139385","88333259","2014年09月","15000"
"s139385","88333257","2014年09月","15000"
"s139385","87811014","2014年09月","15000"
"s294272","72836927","2013年12月","0"
"s294272","67670564","2013年08月","0"
"s294272","61114234","2013年01月","0"
"s294272","61114191","2013年01月","0"
"s294272","61114315","2013年01月","0"
"s399330","91748477","2014年10月","4700"
"s399330","67767773","2013年08月","4700"
"s249110","67913017","2013年06月","16000"
"s249110","67929072","2013年07月","23400"
"s249110","97796654","2014年09月","24600"
"s217048","91758475","2014年09月","13300"
"s419542","107674391","2015年06月","15200"
"s451280","67903939","2013年06月","27600"
"s200745","98522235","2015年03月","2000"
"s119700","112614907","2015年07月","203400"
"s119700","104743160","2015年07月","203400"
"s119700","105271241","2015年07月","1075400"
"s119700","104599599","2015年07月","1075400"
"s33109","42473157","2012年10月","75000"
"s379241","75014056","2013年12月","57300"
"s379241","73342220","2013年08月","22700"
"s379241","41835016","2012年09月","403400"
"s379241","75076071","2014年01月","22700"
"s379241","75013073","2013年08月","16600"
"s379241","80059126","2013年12月","57300"
"s278181","62330022","2013年01月","700000"
"s278181","102623945","2015年06月","4800"
"s278181","75008769","2013年12月","0"
"s278181","107680932","2015年08月","0"
"s278181","106058335","2015年08月","1344800"
"s278181","91728681","2013年11月","0"
"s278181","62330334","2013年01月","215100"
"s278181","103426126","2015年06月","690400"
"s278181","91728678","2013年11月","0"
"s278181","112088039","2015年06月","322700"
"s278181","91728877","2013年12月","0"
"s278181","87440952","2013年12月","0"
"s278181","61772332","2013年05月","553600"
"s278181","61771935","2013年05月","3600"
"s278181","42832356","2012年10月","300000"
"s278181","62232101","2013年06月","2700"
"s278181","62232226","2013年06月","300"
"s278181","76453639","2013年08月","2600"
"s278181","76454084","2014年01月","35900"
"s278181","98102312","2015年02月","0"
"s278181","111888289","2015年06月","322700"
"s278181","87376119","2013年11月","0"
"s278181","87376129","2013年11月","0"
"s161207","101601149","2014年09月","16384300"
"s161207","91823003","2014年09月","16384300"
"s33859","93538178","2014年12月","1145600"
"s33859","112397569","2015年05月","2805700"
"s33859","101817604","2015年05月","2805700"
"s93595","75021951","2013年12月","9200"
"s93595","81305130","2013年12月","9200"
"s93595","61910139","2013年05月","17500"
"s421226","97941820","2014年11月","824100"
"s421226","105605985","2015年08月","254800"
"s479455","60377036","2013年01月","27000"
"s441403","60931792","2012年12月","267100"
"s411795","75015601","2014年01月","93800"
"s130248","105731425","2015年06月","159000"
"s303698","86364228","2014年03月","800000"
"s303698","77669746","2014年03月","800000"
"s288390","99027743","2014年12月","32900"
"s511530","97777785","2014年12月","0"
"s511530","97785485","2014年10月","0"
"s511530","99418883","2015年03月","0"
"s511530","100386255","2015年04月","0"
"s266133","97934456","2014年06月","460800"
"s509245","85050920","2014年06月","159200"
"s471634","72850638","2013年12月","570000"
"s175373","75065881","2014年02月","5000"
"s175373","80082409","2014年02月","5000"
"s298869","109143196","2015年06月","132700"
"s298869","75018276","2014年01月","8500"
"s382848","97933829","2014年12月","1150000"
"s382848","103033037","2014年12月","1150000"
"s382544","61070292","2013年01月","270400"
"s387871","104791707","2015年07月","400300"
"s351694","86800523","2014年07月","3104300"
